,X,Y,block,class,coord,description,plate,site,stratum,year
157,160,45,K, XXIII. Votive or ritual tanks (nos. 153—63),"160,45","157. Sk. ’14—383; Block K; sq. 160-45’; stratum II. Similar, but with steps standing out from side near one corner. Aquatic creatures on bottom. Coarse red clay mixed with bajrz‘. Size 1025 x 975 in. Cf. pp. 173~4 supra; A.S.R. (1914), P1. XXII, 56. Type c. The third type is more elaborate. On one side of the tank is a small shrine with a primitive-looking idol of a goddess either inside or in front of it. In most examples the shrine is placed on the rim of the tank, with two small posts to support its front, and there is a ﬂight of steps descending from one side of it to the bottom of the tank (nos. 158—9). Generally the idol stands beside the steps about half an inch above the ﬂoor; but in one example (no. 160) the shrine itself is placed on the ﬂoor of the tank with the idol inside it. Usually the shrine is in the form of a rectangular chamber, shallow from front to back and with or without a pillar in the middle of the facade. In one example, however (no. 161), which comes from stratum III, the shrine is deeper and pro— vided with a high-pitched roof; and in another still earlier example (no. 163) the tank, which may have been circular, was divided by cross walls into quarters, and a circular shrine was set on the dividing walls at the point of intersection. The idols belonging to the shrines closely resemble some of the primitive ﬁgurines of the Nude Mother or Earth goddess type, with arms tapering to points at the elbows, ﬂattened bodies and no legs. See above Class I, a, nos. 1—5.",,Sk,2,1914
158,25,66,A, XXIII. Votive or ritual tanks (nos. 153—63),"25,66","158. Sk. ’15—715; sq. 2 5-66’; stratum II; from court of Block A. Votive tank of terra-cotta with a double—chambered shrine at one side. I 1-12 x 1 I in. A ﬂight of steps descends from the shrine to the bottom of the tank, and by its side stands a female idol. Near the middle of the tank is a low protuberance on which a bird is perched. In other respects the tank is similar to those already described. Cf. p. 145, n. 5 supra; A.S.R. (1924—5), p. 50. (Pl. 136, w.)",136-w,Sk,2,1915
159,,,, XXIII. Votive or ritual tanks (nos. 153—63),,"159. Sk. ’15—718. From same spot as preceding, and similar to it, but the shrine is single- chambered and the rim of the tank is scalloped. On the ﬂoor are eels or water-snakes, a tortoise and a frog, as well as a small protuberance near the foot of the steps; 10' 5 in. square by 2.25 in. deep. Cf. A.S.R. (1924—5), p. 50. (P1. 136, x.)",136-x,Sk,,1915
160,159,104,K, XXIII. Votive or ritual tanks (nos. 153—63),"159,104","160. Sk. ’15—412; Block K’; sq. 159-104]; stratum II. Similar to preceding, but the shrine is set on the ﬂoor of the tank, and the idol is inside it; 10 x 9°75 in. Cf. p. 180. The following are fragments only:",,Sk,2,1915
161,14,96,1, XXIII. Votive or ritual tanks (nos. 153—63),"14,96","161. Sk. ’29—1,235; Block 1’; sq. 14-96’; stratum III. A square terra-cotta hut with pitched roof and four steps in front. Height 4-7 5 in. Originally it was attached to the side of a ritual tank. Cf.- p. 196 supra; A.S.R. (1915—16), Pl. VIII, a. (P1. 136, 7).)",136-7,Sk,3,1929
162,,,K, XXIII. Votive or ritual tanks (nos. 153—63),,"I62. Sk. ’14—98; Block K; sq. 168,-47’; stratum II. Triangular shrine of terra—cotta belonging to a ritual tank. Height 3-25 in. At the back, on the underside, is a sunk groove where it ﬁtted on to the rim of the tank. Cf. p. 173 supra. (Pl. 136, y.)",136-y,Sk,2,1914
163,15,88,A, XXIII. Votive or ritual tanks (nos. 153—63),"15,88","163. Sk. ’29—3,178; Block A'; sq. 15-88’; stratum V. Central part of a ritual tank with fragments of two cross-walls surmounted by a circular shrine. Length 8-5 in. This tank, which comes from the Greek stratum in Sirkap, may have been circular, like those of type a. The shrine is bell-shaped With an entrance on one side. Round it are the broken stumps, ﬁve in number, of What may have been trees or pillars, and on the top of the roof is a broken pro- tuberance, which may have been a ﬁnial. Within the shrine is another broken stump, which looks suspiciously like a lirlga. (Pl. 136, z.) MM , m »<*\,W CH. 24] TERRA-GOTTA AND CLAY OBJECTS 465 A few other specimens of these votive tanks have also been recovered from among the ruins of Sirkap, for the most part in a fragmentary state; but as they are merely duplicates of the foregoing, it would be superﬂuous to describe them. The questions that we must now endeavour to answer are, ﬁrst, what was the signiﬁcance and purpose of these interesting tanks, and secondly, how came they to be dedicated at these stﬁpas, whether Jaina or Buddhist? One thing, clear before all else, is that they are intimately connected with the cult of the nude goddess whose shrine and miniature idol stand, in many of the specimens, on one side of the tank. Probably this was the Great Mother-goddess whose cult was ubiquitous in ancient India and went back to immemorial times. It was this same Mother— goddess, as I have elsewhere shown,I whose terra-cotta images are found at Mohenjo-daro and other sites of the Chalcolithic Age, who appears ﬁgured on the thin gold plate found by the late Dr Bloch in the heart of a prehistoric funeral tumulus at Lauriya Araraj,2 and who is carved in relief on the inner side of certain ringstones of Maurya date—themselves possessed of magic properties associated with fertilityﬁ Then, another obvious feature of these tanks is that they are symbolical of the four elements and of all creation: of earth, air, ﬁre and water, and of all the beings that live in them—the earth symbolised by the clay of which the tank is made, the air by the birds, the ﬁre by the lamps, and the water by the aquatic creatures within, as well as by the water itself with which the tank was partly ﬁlled. Such symbolism calls for no recondite explanation, for there is no reason for supposing that it implies anything more than that, in the eyes of the votary, the goddess was supreme over the four elements and all created things contained in them. That, at any rate, is an adequate explanation, beyond which it is hardly necessary to go. We should not forget, however, that tanks have a certain peculiar sanctity of their own in India, partly because they are the familiar adjuncts of countless shrines and temples throughout the length and breadth of the land, partly because of the all—important part they play in the ceremonial ablutions of the worshippers. An eX-voto, therefore, consisting of a miniature shrine with a tank by its side would be a very natural and appropriate form of offering. But why—and this is the second question we have to answer—should these ritual tanks which appertained to an essentially Hindu cult, have been dedicated at Jaina or—'—if there is any doubt about them being Jaina—at Buddhist stﬁpas? The answer is to be found in the contamination which has taken place in every religion known to us, and which in the ﬁrst century AD. was affecting Jainism as much as it was affecting Buddhism. However philosophic and abstract in their essence these two religious systems may originally have been, it was inevitable that they should take much of their subsequent colour from the primitive and long- established faiths of the people, and that, as they cast their nets wider and wider among the many nations of India and its varied classes of society, they should I See M.I.C. vol. I, pp. 49—52. 2 Cf. A.S.R. (1906—7), p. 124. 3 See ‘ Stone Objects’, ch. 25, nos. 129-32 infra. Connexion with cult of Mother- goddess Symbolism of the four elements Sanctity of tanks in India Fusion of older cuts with Buddhism and Jainism Connexion of ritual tanks with the dead           466 TERRA-GOTTA AND CLAY OBJECTS [CH. 24 absorb into themselves many beliefs and concrete cultural practices undreamt of by their founders. In the case of Buddhism it is well known how much current folklore went to the making of the jdtakas, and if we turn to the sculptures of Bharhut and Siﬁchi—our surest and safest guides to the character of popular Buddhism in the ﬁrst century B.C.—we ﬁnd evidence on every hand of the extent to which the Sakya faith had amalgamated with the cults and superstitions of an earlier age, and become blended with them into the newer Buddhism. Thus we see in these sculptures how Lakshmi, ancient goddess of prosperity and domestic happiness, had been transformed into Maya, the mother of the Blessed One; how the magic Tree of Life and Fortune still continued to shower its blessings on the Buddhists, as it had showered them from time immemorial on their ancestors; and how yakshas and yakshis, ndgas and ndgis played just as real and Vital a part in the new faith as they had done in the old. It can hardly surprise us, therefore, to ﬁnd these little shrines and tanks of the Mother-goddess dedicated by Jaina suppliants at the foot of their stﬁpas. They are only another illustration of the inevitable fusion that was taking place between the primitive cults of pre—Aryan India and a creed which was largely above the heads of the masses. The process is one which can still be seen going on in Burma, where images of the old indigenous Nats are still being set up as guardian genii round many of the Buddhist pagodas, as these small ﬁgures of the Mother-goddess were no doubt meant to protect the Taxila stﬁpas. It may be, too, that this form of votive offering had some special signiﬁcance in connexion with the dead; for the stﬁpa, be it remembered, was in origin a burial tumulus and there is no reason to suppose that its original character was ever lost sight of. I make this suggestion because small tanks of a somewhat similar kind to those we are discussing are still in use in Bengal in connexion with certain rites to Yama, the god of Death,’ known as Yama-pukur-bmta. The rites are performed by unmarried girls for four consecutive years and for a full month beginning with the last day of the month Aswin and ending with the last day of Kartik: that is, from the middle of October to the middle of November. The following is the manner of the rites. A tiny tank, about a cubit square with a channel on one side, is dug in the courtyard of the house, and on the eastern side of it are placed plants of rice, banana, turmeric, tulsi,I main,2 kalmi,3 and susm',4 all tied together in a bundle. Then a cowry, a betel nut and a piece of turmeric are placed at each of the four corners of the tank. Next, a number of small ﬁgures are made from the excavated earth, viz. a crocodile, an eel, a tortoise, a shark, sixteen dolls representing washer- men, ﬁshermen and others, and a number of crows, cranes, kites and other birds. Of these, the crocodile, shark, eel and tortoise are placed on the edges of the tank, the two latter near the channel, the birds stuck on little sticks are planted in the middle of the tank, and of the sixteen dolls four are set on each of the banks. Thereafter, an eﬂ'igy of Yama is made lying in his mother’s lap, and is placed on the eastern edge beside the bundle of plants; and lastly, lamps are lit at the corners of ‘ Ocimum sanctum. 2 Alocasz'a Indica. 3 Ipomaea aquatica. 4 Mam'lea quadrzfolia. ‘ t g 3 CH. 24] TERRA—GOTTA AND CLAY OBJECTS 467 the tank. The girls then proceed to make offerings to Yama and his mother by casting ﬂowers into the tank and pouring water therein, while they recite certain mantras, bowing down and praying for long life and prosperity for their families and themselves. When the mantras and prayers are ﬁnished, two tales are told by the girls about the powers of the Yama-pukur-brata and the evils that come to those who interfere with the ritual ;I and on the last day of the ceremonies, at the end of the fourth year, the girls give food to Brahmans, and to a cowboy they give an umbrella, a piece of cloth, a pair of shoes, a stick and ten cowry shells. Here, then, in this Yama—pulsar of Bengal we have all the essential features of the votive tank at Taxila, viz. the square tank of water, the creatures that live in water, the birds of the air, and the lamps of ﬁre, representing in both cases the four elements and all created things over which Yama, no less than the Great Mother-goddess, rules. A curious analogy to these votive tanks of Taxila is also presented by a class of earthenware models found in Egyptian graves of the Middle Empire, two examples of which are illustrated in P1. 136, bb, cc. To Egyptologists they are commonly known as ‘ soul—houses ’, and the former of the two examples illustrated (no. I 36, bb) is doubtless a model of an Egyptian house intended for the soul of the departed.2 The other (cc) is more probably in the nature of an ‘ offerings—dish’, but, with its little lamp in one corner, it can hardly fail to remind us of the tank—shrines of Taxila, albeit the resemblance may be only a fortuitous one. A closer parallel to the latter is afforded by some votive models which were found a few years ago at Hephaestia in the Isle of Lemnos and described in the Illustrated London News3 by Dr Doro Lévi. These ex-votos (Pl. 136, aa), which date from the sixth century B.C., consist of a miniature shrine (usually three-chambered) of terra-cotta, with a shallow tank in front, the latter being rectangular or semicircular in plan; and in the tank are various aquatic animals—eels, tortoises and the like—just as there are in the Taxila tanks. Moreover, in the case of one of the specimens illustrated the resem— blance is increased by the presence of a ﬁgure seated on the edge of the tank in front of the shrine. That there is any immediate connexion between these tank- shrines from Hephaestia and those from Sirkap is, on the face of it, hardly probable, but it is by no means unlikely that both may go back to a common prototype which in the Chalcolithic Age may well have had a diffusion in the Near and Middle East as wide as the cult of the Great Mother-goddess herself. However this may be, there can be virtually no question that the votive tanks at Taxila were Indian in character. It is true that they occur very rarely in the Bhir Mound, and that such as have been found there are of a different type from those found in Sirkap, I For the brata and the tales told by the girls, see the appendix to this chapter, pp. 473—5. 1 These so-called ‘soul-houses’ were not known, so far as I am aware, in Roman Egypt. A large number of beautiful specimens were found by Petrie at Rifeh and are published in his Giza]: and Rifeh. They date from the period between the VIth and XIth Dynasties. In Saite times they are also known, but of a very rough form. 3 Illustrated London News (28 Feb. 1931), pp. 328—31. Cf. Arch. Anzeiger (I930), p. 14.6; }.H.S. (I930), p- 245- Parallels from Egypt and Lemnos Their character. essentially Indian 468 TERRA—GOTTA AND CLAY OBJECTS [CH. 24 and it might reasonably be inferred, therefore, that the latter were a novelty introduced by the Parthians. Against this inference, however, there are two un- answerable arguments. The ﬁrst is that some broken tank-shrines of the same kind were found by the writer as far east as Bhiga near Allahabad—in the heart of Hindustan, Where the Parthians never penetrated.I The second is that the idols in the tank-shrines were of a type familiar in India from prehistoric times and such as were still, in the ﬁrst century A.D., quite in keeping with popular ideas, but not such as foreign invaders from the West, whether Parthian, Scythian or Greek, are likely to have manufactured. We come now to a class of terra—cotta and clay ﬁgures which are exclusively . Buddhist in character and altogether more impressive than the preceding examples. In style, they are generally similar to the Buddhist stucco sculptures described in chapter 26, but thanks to the greater plasticity of clay as compared with stucco and to the ease with which it can be handled, many of these ﬁgures show a freedom in their modelling and a sensitiveness to form which was never quite attained in stucco work. With a few rare exceptions, all these ﬁgures belong to the Indo-Afghan School of the fourth to ﬁfth century A.D., and comprise, as we shall see, several pieces of surpassing merit. The smaller ﬁgures were usually of terra-cotta throughout, that is, of clay ﬁred in a kiln. Of the larger ﬁgures, some were made entirely of sun-dried clay; in others, the head was of terra-cotta, the rest of sun- dried clay. Dharmarajika I64. Dh. ’13—493; from building L. Terra-cotta head with high topknot and wreath. Stﬁpa nos. Height 5-62 in. That the Buddhists had already started making use of terra-cotta for their I64‘72 images even before Kushan times is evident from this head (Pl. 138, a), Which comes from the Dharmarajika Stﬁpa and is so strikingly similar in size and in the character of its features—— notably, in its small mouth and nose and carelessly modelled eyes—to many of the stucco heads from the apsidal temple in Sirkap, that there can be no doubt about its belonging to approxi— mately the same age (middle of ﬁrst century A.D.), though the crude treatment of the wreath and topknot suggest that it may be a little later. Cf. p. 251 supra. As to the other terra-cotta heads from the Dharmarajika Stﬁpa, it is tempting to see in the two ﬁne heads nos. I66 and 167, with their broad open features and western type of countenance, evidence of a stronger Hellenistic inﬂuence than is usual in the Indo-Afghan School, and, indeed, this was the view which I myself took of these two heads, when I ﬁrst unearthed them at the Dharmarajika Stﬁpa. But since then our knowledge of this School has vastly increased, and we can now be perfectly conﬁdent in assigning them and all the following pieces, except no. 187, to that School.","136-z, 136-aa, 138-a",Sk,5,1929
165,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"16 5. Terra-cotta head from chapel D 5 at the Dharmarajika. Height 5-12 in. The hair, which is parted above the forehead and tied in a topknot, is treated in unusually heavy masses, ‘ Cf. A.S.R. (1911—12), p. 76, nos. 47, 48, and P1. XXV. CH. 24] TERRA-GOTTA AND CLAY OBJECTS 469 which might be thought to indicate an earlier date for this head, but the clear-cut, mobile lips and other features leave no doubt that it is a product of the Indo—Afghan School. Cf. p. 249 supra. (Pl. 138, b.)",138-b,Dh,,
166,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"166. Dh. ’1 3—1, 500; chapel G6. Bearded head of a middle-aged man, 10 in. in height, made of well-burnt terra-cotta, not of clay converted by accidental ﬁre into terra—cotta. The hair, which is long and taken back from the forehead, is left undeﬁned at the back of the head, evidently because the ﬁgure was in high relief and not intended to be seen behind. The brows are soft; the eyes large and wide open; the lips full; and the beard and the hair are shown in relatively ﬁne strands, as contrasted with their more massy treatment in the stucco heads of the Parthian period from Sirkap. Cf. p. 257, no. 4. supra; A.S.R. (1912—13), p. 20 (3), and P1. V, d. (Pl. 137, b.) 167. Dh. ’13—543; chapel B12. Head of beardless youth, of well-burnt terra-cotta, I 1-5 in. high. Tip of nose and left eye damaged. The hair falls forward over the forehead but is brushed back at the sides of the head; the modelling of nose, lips and cheeks is more sensitive and expressive than in the bearded head, and the eyebrows are more sharply deﬁned. The eyes themselves, though large and open, incline slightly to the oblique, suggesting a vestige of Mongolian strain in the model. Both this and the preceding are no doubt portraits; but of the two, the beardless head is a more subtle and engaging piece of work and stamped with more character than the other. The pity is that in these, as in so many other cases, only the heads have survived. Probably it was only the heads that were made of terra-cotta, the rest being of unbaked clay, which time and weather have inevitably destroyed. Cf. A.S.R. (1912—13), p. 14 (4), and P1. V, a. (Pl. 137, a.) 168. Dh. ’14—58 5; chapel R 1. Female head, with the hair taken back from the forehead and a veil falling backwards from the crown of the head. Height 7-75 in. The mouth and chin are noticeably small, the nose sharply pointed, and the eyes small and somewhat oblique, with the pupils indicated by incised lines. The ear-lobes are pierced for ear-rings. Cf. p. 254 supra; A.S.R. (1914.), P1. VII, a. (Pl. 138, c.) 169. Dh. ’15~950; men. court A; 8 ft. below surface. Bearded head of Brahmanical ascetic, with strongly pronounced features. Height 7 in. The hair is taken back in coarse strands from the forehead and coiled on the crown of the head. The eyes appear to have been inserted in separate pieces in their sockets. The modelling of the features, though rough, is full of vigour and there is a freedom about it which argues no little ability on the part of the artist. It should be noted that the clay of this head is badly burnt, but the burning does not appear to have been accidental. Cf. p. 278 supra; A.S.R. (1915), P1. III, b. (Pl. 138, d.) 170. Dh. ’12—1,9I6; chapel L. Male head, with hair taken back from forehead and remains of bow on top of head. Height 5 in. Deep-set eyes with prominent eyeballs and heavy eyelids; rather high cheek-bones, full ﬂeshy lips, and prolonged ear-lobes. To What class of ﬁgure this head belonged, is uncertain. It seems safe, however, to say that it was not a personal portrait. At ﬁrst sight the full fleshy features call to mind the stucco head, no. 78, which also comes from the Dharmarajika Stﬁpa, but that head is a portrait head and decidedly superior in style and execution to this one. (Pl. 138, e.) _ I71. Dh. ’13—I,452; B 16; 6 ft. below surface. Male head with moustache, wearing elaborate Indian turban and heavy ear ornaments. Height 4- 5 in. Somewhat similar heads of stucco are to be found among the sculptures at Jauliaﬁ and Mohra Moradu. Cf. p. 24.9 supra; A.S.R. (1912), P1. VI, a. (P1. 138, f.)","137-b, 137-a, 138-c, 138-d, 138-e, 138-f",Dh,,1913
172,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"172. Dh. ’15—1,195; mon. court A; 8 ft. below surface. Head of Bodhisattva(?) with hair falling from ushm'sha over forehead and ending in plaited fringe, most of which is missing. Height 6'2 5 in. Above the fringe is a ﬁllet tied in a bow. From the back of the ushzu'sha a veil falls down the back. The eyes are large and staring; the nose and lips more than usually pro- minent. Cf. p. 278 supra; A.S.R. (1915), Pl. III, e. (Pl. 138, g.) MT 60 Kalawan (nos. 173—8) Mohra Moradu (nos. 179—80) 470 TERRA-GOTTA AND CLAY OBJECTS [CH. 24 When describing the stucco ﬁgures from Kalawan (p. 3321), I draw attention to an unusual facial type found almost exclusively on that site, with rather short nose, full cheeks and chin and pronouncedly curved lips. The stucco heads in question are not of especially high—class style, but their character is so distinctive, that they can be picked out at a glance from among the countless other specimens at Taxila. The same observation applies to most of the terra-cotta and clay heads from the Kalawan monasteries, only that in their case the style and workmanship is of a very much higher order, putting them, along with the stucco reliefs of Mohra Moradu, among the ﬁnest products of the Indo-Afghan School. '",138-g,Dh,,1915
173,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"I73. Kn. ’32—45; B20; 2 ft. 9 in. below surface. Terra-cotta head of Buddha. Height 18-1 in. Ushm'sha, forehead and left ear damaged. This is the largest head of Buddha in terra- cotta found at Taxila, and a ﬁne example of the conventional type, distinguished by great dignity and reserve. The clay has been intentionally, not accidentally, ﬁred. The body was no doubt of clay. The Buddha image to which this ﬁne head belonged was the centre ﬁgure of a group comprising nos. 174—6 as well as several other ﬁgures now reduced to fragments. For detailed description, see pp. 337—40 supra. (Pl. I 37, d.)",I 37-d,Kn,,1932
174,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"174. Kn. ’32—46; from same spot as no. 173. Terra—cotta head of Bodhisattva. Height 14. in. A superb example of the modeller’s art. Wears moustache, ear-rings, elaborate head- dress with the hair drawn back over ears. The head-dress, which is unique of its kind, is composed of a crescent-shaped crown in front, with a turret-like erection behind. The decoration of the crown is in imitation of encrusted jewels, With a foliate rim above and beaded border below. The side pieces are plain. The ear-ring (there is one only, on the left side) is of a very elaborate and unusual form, the cluster of drops being turned upwards instead of downwards. The clay seems to have been intentionally, not accidentally, burnt. See no. I73. (Pl. 137, c and frontispiece to this volume.)",137-c and frontispiece to this volume,Kn,,1932
175,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"175. Kn. ’32—43; from same spot as no. 173. Clay head of dew, with long hair waved back from the forehead. Height 8-5 in. Ushm'sha and ears missing. The clay has been ﬁred by accident in the conﬂagration of the monastery. See no. 173. (P1. I37, e.)",I37-e,Kn,,1932
176,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"176. Kn. ’32—42; from same spot as no. 173. Clay head of monk, with shaven crown. Height 6-4 in. Right ear missing. Traces of lime-wash. Clay only half burnt, in accidental ﬁre. See no. 173. (P1. I37,f.)","I37,f",Kn,,1932
177,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"I77. Kn. ’32—200; cell F12; ﬂoor-level. Portrait head in unbaked clay of a lay ﬁgure with hair falling over forehead. Height 79 in. The right side of the head is damaged. Probably a portrait of the donor of the group with his wife (no. 178), as in the Jauliaﬁ group no. I81. The modelling has been done with an unusually free touch. Cf. p. 335 supra. (Pl. 137, h.)",137-h,Kn,,1932
178,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"I78. Kn. ’32—183; cell F12; east side; ﬂoor-level. Portrait head of a female ﬁgure of burnt clay, with long wavy hair parted down the centre and taken back over the ears. Height 4-7 5 in. Crescent tiara on crown. Traces of lime-wash. In all probability a portrait of the wife of the donor, no. 177. (P1. 137, i.)",137-i,Kn,,1932
179,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"179. Another image of the Buddha in the strictly conventional style comes from Mohra Moradu. It is an exceptionally ﬁne piece of modelling and has the advantage of being un- usually well preserved: Mm. ’15—21; monastery. Image of the Buddha, seated cross-legged in the dhydna-mudrti, with saﬁghdﬂ covering both shoulders. Height 20 in. The hair is taken back in waves over the ushnisha. On the forehead, between the brows, the small ﬁmd is shown in relief. Though formalised, the features are a shade less lifeless than is usual, and the drapery more naturalistic. On these grounds the image might be taken to be earlier than the generality of sculptures at I Cf. also ch. 26, pp. 530—1. Ww -‘ CH. 24] TERRA-GOTTA AND CLAY OBJECTS 471 Mohra Moradu, but there is no doubt that it is a work of the Indo-Afghan School and that its merits are due to the more than ordinary ability of its author. The image is made of buff-red clay, well baked as to the head, but indifferently in the body. It originally occupied the small niche in front of cell 21 in the monastery courtyard. Cf. p. 361 supra; A.S.R. (1915), P1. XXIV, _e and p. 30. (Pl. 138, ]) Among other terra-cotta heads of the Buddha from Mohra Moradu it may be noted that one (lVIm. ’15—152) is made of a half-inch thickness of terra—cotta on a core of coarse earth, and that the whole was ﬁnished with a thin clay wash covered with gold—leaf, some of which still adheres to it in patches. There was no lime-slip beneath the gold. In another head (Mm. ’15—149), which is completely in the round, each ringlet of hair was made and ﬁxed separately. The only other head from this site that deserves mention, is the following:",138-],Mm,,1915
180,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"180. Mm. ’15—218; cell 6; 6 ft. below surface. Terra—cotta head of a dew, height 4- 5 in., with long wavy hair and dreamy half-closed eyes, as in the dew of the terra—cotta group at Jauliaﬁ, no. 181 , and of the stucco group at Mohra Moradu, no. 30. As in those cases, the ﬁgure was at the top of a group and intended to be looking down from above, with the head inclined forward and seen three-quarter face only. This explains why the top of this head is ﬂattened at the point where it rested against the sofﬁt of the niche. The surface of the terra—cotta is covered with a white lime slip. Cf. p. 361 supra. (Pl. 138, k.)",138-k,Mm,,1915
181,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"181. In. ’27—F 583. How the various ﬁgures described above—Buddhas, Bodhisattvas, lay-worshippers, monks and deeds—were grouped together on the walls of the stﬁpas or monasteries we have already seen well exempliﬁed in the stucco reliefs at both Mohra Moradu and Jauliaﬁ, but a still more instructive example is provided by a remarkable group at Jauliaﬁ, which was executed in clay and by a lucky chance converted into terra-cotta by a ﬁre which burnt down the monastery. This group occupied a large shallow niche (5 ft. 6 in. x 4 ft. 10-5 in.) in front of cell 29, protected from the weather by the broad veranda which ran round the four sides of the court. In the «centre stands the Buddha, now headless, evidently in the abhaya attitude. To his right is a male ﬁgure of medium size wearing a tunic which reaches to his knees, trousers with buttons for lacing, a clasped and jewelled belt and a pointed cap. Between this ﬁgure and the Buddha is a small female ﬁgure, clad in a long dress and ample shawl; and, to the Buddha’s left, a monk wearing a sarighdﬂ, with his right shoulder bare. Above, to the right and left of the Buddha’s head and shoulders, are two dews, standing on lotuses and looking down towards the Buddha. On the side walls of the niche were two large standing Bodhisattvas, but little of them, unfortunately, has survived. Of the ﬁgures on the back wall of the niche, the monk on the Buddha’s left is probably the abbot of the monastery, while the man wearing the conical cap and tunic is no doubt the donor of the group, and the little woman beside him, his wife. The dress and distinctive bearded face of the donor mark him clearly as a foreigner (mleccha) from the Persian side. Particularly noteworthy are his cap, laced-up trousers (or possibly leggings over the trousers) and the clasped belt which holds in his tunic round the hips. The last-mentioned was probably of gold or silver, either embossed or encrusted with gems. In true oriental fashion, the donor’s wife is represented as little more than half his size. Her dress, too, is of interest. It consists apparently of a long tunic like the Greek chitén, with a shawl (Indian sari; Greek himation) draped loosely over the left arm and shoulder and round the legs in front, leaving the tunic visible over the upper part of the body. Her ornaments consist of two bangles on each wrist, an armlet on the right arm, a heavy neck- lace, and a lighter girdle (mekhald) round her hips. Her cap appears to be provided with the characteristic Persian cheek-pieces or band which passes beneath the chin, and to be secured with cross straps fastened with a medallion in front and tied at the back of the neck. The dress worn by the celestial dew to the proper right of the Buddha is much the same as that Worn by the woman below, except that the under-tunic is so disposed as to leave the right shoulder bare and that the dew’s long wavy curls are unconﬁned by a cap. A feature of this dew that merits 60-2 Jauliaﬁ (nos. 181—6) Iandiil   472 TERRA-GOTTA AND CLAY OBJECTS [CH. 24 particular notice is the dreamy expression of the eyes, the lids of which are half-closed, as they almost invariably are in conventional images of the Buddha. The expression is one that from time immemorial had been associated with yoga, and from the yogi type had been transferred to that of the Buddha. Later on, in the early medieval period, it evidently came to be regarded as a characteristic trait of the celestial devas who offered their worship and tribute to the Buddha. Compare, for example, the devas in the Mohra Moradu stucco relief no. 30, and the terra-cotta head from the same site no. 180. Cf. p. 381 supra;}auliaﬁ Mem. Pl. XVII, a, b. (P18. 138, o; 139.)",,Gr,,1927
182,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"182. In. ’28—F 582. A youth carrying a basket of fruit and ﬂowers, from wall group in chapel E I. Height 24- 5 in. He wears trousers and a tunic which reaches to the knees and is fastened on the left shoulder with buttons and loop knot. He may be a servant of the donor, or possibly the donor himself, offering the fruit and ﬂowers to the Buddha, whose image, on the right of the youth, has disappeared. Observe the long ear-lobes pierced for ear-rings, which were once no doubt inserted. The ﬁgure is of clay which has been accidentally burnt, on the surface only, to terra-cotta. Cf. pp. 377—8 supra and faulz’dﬁ Mem. Pl. XII, b. Among the sculp- tures from Hadda now in the Musée Guimet in Paris is a somewhat similar ﬁgure (no. 17241) holding a dish or basket of what appear to be lotus buds, but the material in that case is stucco not terra-cotta. (Pl. 138, p.)",138-p,,,1928
183,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"183. In. ’16—197, a; south-west corner of mon. court. Mask of clay, probably from a ﬁgure of Vajrapani, wearing drooping moustaches, whiskers and beard. Height 4-87 in. The features are strongly marked and the modelling exceptionally ﬁrm and clean, showing a ﬁne appreciation of form and line. The clay has been accidentally burnt—on the surface only—to terra-cotta. Cf. jaulz'a'ﬁ Mem. Pl. XXV, e and p. 51, no. 4. and p. 385 supra. (Pl. 138, l.)",138-l,,,1916
184,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"184.. In. ’16—F28; mon. court. Terra-cotta head of child with lips parted in smile, hair falling over forehead, ﬁnely curved brows and chubby cheeks, the whole having a remarkably modern look. Height 4- 5 in. Covering the surface is a slip and lime-wash. Nose damaged. Cf. jauliaﬁ Mem. Pl. XXV, d and p. 51, no. 6. With this and the following number may be compared a small stucco head of an ‘amorino’ from Hadda, now in the Musée Guimet (no. 172 57), though it has not quite such a laughing expression. Cf. p. 385 supra. (Pl. I 38, m.)",I 38-m,,,1916
